Wavelength[nm],1) AgNPs,2) AgNPs,3) AgNPs,4) AgNPs,5) AgNPs,6) AgNPs,7) AgNPs,8) AgNPs,9) AgNPs,11) AgNPs,12) AgNPs,13) AgNPs,14) AgNPs,15) AgNPs,16) AgNPs,17) AgNPs,18) AgNPs,19) AgNPs,20) AgNPs,21) AgNPs,22) AgNPs,23) AgNPs,24) AgNPs, 25) AgNPs,27) AgNPs,28) AgNPs,29) AgNPs,30) AgNPs
710.413,0.002677764,0.013800786,0.004301942,0.003896495,0.012922889,0.009198249,0.000244322,0.001104979,-0.002202898,0.00235839,0.005454806,-0.00918106,0.009461639,-0.00233615,-0.003845689,0.002761011,0.013758739,0.001536147,0.003872627,0.019747119,-0.002004546,0.001679842,-0.002690618,-0.004410832,0.009287548,0.002843978,-0.008318801,0.000207772
710.977,-2.214E-05,0.012584444,0.005900147,0.002934725,0.010904008,0.007272143,-0.002365095,-0.000762427,-0.00377702,0.004334402,0.005642703,-0.016089342,0.012026246,-0.003819484,-0.004945765,0.004143746,0.013867103,0.000457567,-0.000103366,0.019740018,-0.002871408,0.001595601,-0.003311483,-0.004129666,0.008211327,0.002405076,-0.005280528,0.000957167
711.54,0.001709886,0.010688522,0.006206194,0.003456931,0.010626799,0.006100106,-0.003281734,-2.1685E-05,-0.004809228,0.004671658,0.004150974,-0.019830637,0.012882236,-0.00538213,-0.003842225,0.006139095,0.011007191,-0.000486578,0.001140537,0.021319837,-0.003782205,0.002548742,-0.003989122,-0.003378388,0.007925522,0.002492783,-0.006007843,0.001688698
712.104,0.002585259,0.011007199,0.005409456,0.005489584,0.009079368,0.004516873,-0.000693235,0.001269507,-0.005216572,0.004913363,0.002542641,-0.018355001,0.011356896,-0.006656104,-0.002635925,0.006346562,0.009973443,-0.002504465,0.003236882,0.021246064,-0.006525552,0.003949479,-0.003927781,-0.001500468,0.010223031,0.003966031,-0.008637362,0.001518869
712.667,0.000565954,0.011552701,0.004903254,0.004870238,0.005015498,0.005295428,0.000599621,0.002108978,-0.005781683,0.004357588,0.001932646,-0.019655691,0.010409896,-0.006280996,-0.002887614,0.003535291,0.008494839,-0.00320501,0.001273183,0.016887053,-0.005945587,0.002920709,-0.003809018,0.00031601,0.011394501,0.003567883,-0.006918835,-0.001906758
713.23,-0.001658164,0.008586482,0.004429342,0.00376445,0.003965042,0.007292622,0.000239977,0.002751952,-0.004758992,0.003407984,0.003326221,-0.018969844,0.01067734,-0.005104995,-0.003564491,0.000259949,0.003919418,-0.002740132,0.001663659,0.014832264,-0.00249683,0.000737666,-0.002497245,-0.001372774,0.010912669,0.000637983,-0.005769295,-0.005122427
713.794,-0.004163066,0.004633637,0.002540607,0.003352103,0.005909824,0.006559734,-0.002038196,0.00042507,-0.004822628,0.001904917,0.001897281,-0.015714993,0.010273663,-0.006938777,-0.005701181,-0.000709984,0.001197252,-0.004024137,0.001597781,0.015100806,-0.002509007,-0.001475235,-0.002358181,-0.004077623,0.009975618,-0.001296474,-0.007362064,-0.004820352
714.357,-0.003975941,0.003846214,0.001641569,0.001302932,0.006499562,0.005018965,-0.004787834,-0.001841436,-0.00484182,0.000821844,0.001390737,-0.013253927,0.009994561,-0.00831709,-0.008420764,-0.000127484,0.005378516,-0.004189879,-0.000385412,0.015315474,-0.005207253,-0.001516109,-0.004069939,-0.00365232,0.007004172,-0.000905655,-0.007068224,-0.002802388
714.92,-0.000670862,0.006708846,0.003159949,0.002226013,0.005069252,0.004259181,-0.003680125,-0.000687775,-0.001779411,0.003205545,0.004708025,-0.01159824,0.010099139,-0.006405422,-0.006051029,0.000566879,0.009985018,-0.001721638,0.001069464,0.015900115,-0.005079197,0.000659296,-0.003208541,-0.00298541,0.005907438,0.000726439,-0.007214855,-0.001240492
715.483,0.001438905,0.007634865,0.003345937,0.004829638,0.004748395,0.004635263,-0.003198406,0.000619464,0.001279883,0.002528392,0.005318855,-0.015512849,0.00876479,-0.00544728,-0.002383522,0.00071895,0.00983804,-0.001115003,0.001887632,0.014756577,-0.004153023,-0.000355042,-0.002375921,-0.006039742,0.007450801,0.001445232,-0.008383137,-0.001836202
716.046,0.001150362,0.005645128,0.004710723,0.006206403,0.006448891,0.010150764,-0.002996861,0.002821411,0.00136665,0.000933407,0.004801009,-0.018935335,0.009244139,-0.003011346,-0.000726143,0.002519138,0.011409882,-0.001243046,0.002304962,0.014173424,-0.003795073,0.000318696,-0.002669978,-0.007991175,0.00926082,0.004461862,-0.005845185,-0.0022005
716.609,-0.000386211,0.005869868,0.006435105,0.005447794,0.007164808,0.012213964,-0.002110119,0.003190607,-0.001885214,0.001417422,0.005003566,-0.015779558,0.009618616,-0.001330288,-0.000187724,0.002904927,0.011822359,-0.001185251,0.002944267,0.014010449,-0.001868808,0.003073822,-0.001530849,-0.006006161,0.007737909,0.00657555,-0.003638351,-0.001572659
717.172,-0.001151577,0.009456759,0.004938238,0.003400355,0.006265967,0.007254106,-0.003984357,0.001709414,-0.00304613,0.000271906,0.00504466,-0.018292323,0.007356612,-0.003303209,-0.001462343,0.001670866,0.008781124,-0.002524129,-0.000324274,0.014096912,-0.001460808,0.001252224,-0.003076361,-0.002548902,0.00567601,0.004538854,-0.006056198,-0.002133916
717.735,0.000516205,0.011357254,0.004536746,0.003060119,0.006682191,0.006276926,-0.004431225,0.003453517,-0.001631645,0.001088779,0.005577263,-0.022791653,0.007241796,-0.003399866,-0.001213593,0.002385341,0.00914238,-0.003078281,-0.000686301,0.016822321,-0.002610821,-0.000605883,-0.00413009,-0.000540333,0.007621373,0.004757304,-0.005981675,-0.002048117
718.298,1.0523E-05,0.00744508,0.00538711,0.002312114,0.006814076,0.00704273,-0.003655499,0.003085235,-0.001339908,0.003219003,0.005818683,-0.0201331,0.007679061,-0.003757811,-0.002081084,0.002552373,0.010832561,-0.001353275,0.001385098,0.017941377,-0.002526659,0.000605593,-0.002077537,-0.000499046,0.009112885,0.00613372,-0.002417856,-0.000797973
718.861,-0.0015027,0.005348133,0.006071254,0.002565475,0.005098494,0.004581367,-0.002040093,0.001904069,-0.002817574,0.004176271,0.007592775,-0.021285991,0.006395057,-0.003770932,-0.00268339,0.001908624,0.009255744,0.000337361,0.000846215,0.016659663,-0.001550495,0.003304086,-0.001707469,0.001317058,0.008849154,0.006578725,-0.001582658,-8.1961E-05
719.424,-3.6272E-05,0.007411386,0.006389244,0.004108032,0.005287986,0.001664796,0.000793497,0.003438023,-0.002587402,0.003676568,0.009128645,-0.024896522,0.006839235,-0.003436841,-0.00011832,0.000475769,0.006412106,0.000623534,0.001979576,0.014699164,-0.001905161,0.006703076,-0.001946079,0.001426857,0.00709513,0.004407184,-0.006666705,0.000357152
719.987,-0.001012619,0.005441941,0.004218636,0.003289738,0.005328522,-0.000490745,-0.0016687,0.002667138,-0.001964584,0.000386549,0.004398811,-0.020812541,0.007885956,-0.005364807,-0.000195026,-0.000443006,0.006530844,-0.001072373,0.001786692,0.013331651,-0.00167325,0.006600637,-0.004649091,-0.002357566,0.004379215,-0.001692359,-0.011955889,-0.001636997
720.55,-0.004645915,0.000904207,0.001499481,0.000856962,0.004333385,0.000488703,-0.005336812,-0.001579988,-0.006995886,-0.002506274,-0.002722646,-0.017822626,0.005868479,-0.00624265,-0.002796606,0.001080294,0.00879218,-0.003597409,-7.3282E-05,0.013962064,-0.001358358,0.002900279,-0.009872726,-0.00542066,0.003318453,-0.005068637,-0.012099597,-0.005102189
721.112,-0.007811682,-0.001335197,0.000180869,-0.001243059,0.003028895,0.003518077,-0.003918576,-0.004571124,-0.014596348,-0.003490878,-0.003027585,-0.021789641,0.002571442,-0.008054148,-0.004657612,0.000640442,0.00806647,-0.003313595,-0.00059308,0.010883079,-0.005145657,0.000638285,-0.010964937,-0.006999373,0.003916662,-0.004795465,-0.014424871,-0.007008286
721.675,-0.006370364,-0.002353231,0.001323325,0.00010394,0.002072207,0.005957203,-0.001041986,-0.002811988,-0.016341533,-0.003601047,0.00246659,-0.024201891,0.002910054,-0.009123946,-0.003624074,0.00023248,0.004081435,-0.002496421,-0.00165514,0.006973537,-0.006234866,0.000285353,-0.007351132,-0.006599979,0.00458014,-0.004301809,-0.016950411,-0.006424205
722.237,-0.000727803,-0.000926618,0.006060213,0.005064573,0.003568511,0.008375144,0.001157781,0.001010015,-0.008949344,0.000107965,0.008035764,-0.021984215,0.007813151,-0.005591434,-0.000814678,0.002847404,0.006022564,-0.000741008,0.000892896,0.011993314,-0.000323271,0.000110026,-0.003636981,-0.002443707,0.007976115,-0.002928888,-0.012715147,-0.001432957
722.8,-0.000998182,0.000502844,0.005727576,0.003989497,0.000622427,0.00523081,-0.000785976,0.001256363,-0.004980944,0.00112045,0.006275938,-0.021765269,0.009517634,-0.003443963,-0.00312629,0.001013706,0.010667252,-0.000830887,0.003621566,0.01620459,0.001571946,-0.001651097,-0.004961366,-0.002022682,0.010045743,-0.001936512,-0.009031511,0.000134095
723.363,-0.007681008,2.4809E-05,0.000758291,-0.001580023,-0.003112541,0.0002081,-0.003963736,-0.002569401,-0.008482726,-0.004212359,-0.000222613,-0.024534178,0.006420792,-0.006844706,-0.008404688,-0.001597767,0.006246212,-0.00430321,-0.001058734,0.009414674,-0.003973131,-0.002595333,-0.00939857,-0.006911501,0.007562688,-0.002348155,-0.0113503,-0.003558753
723.925,-0.010619196,0.001914154,0.003747786,0.000214349,0.002052068,0.003930126,-0.001034409,-0.003041225,-0.007996799,-0.004112008,0.001571932,-0.025984045,0.00595852,-0.008150923,-0.007087159,0.002572793,0.003877003,-0.003303296,-0.003591103,0.005904851,-0.00540727,0.002396002,-0.007889231,-0.006241096,0.00948276,-0.001703801,-0.011301256,-0.004402647
724.487,-0.008586879,0.000346491,0.007628473,0.002041266,0.003864651,0.004317376,-0.001667913,-0.001753384,-0.006320855,-0.002262778,0.003298054,-0.030985208,0.005785627,-0.006084314,-0.004321785,0.003461383,0.00842017,-0.002049133,-0.00263462,0.005367425,-0.002287541,0.00307619,-0.005851889,-0.005024534,0.010764831,-0.001433316,-0.01040344,-0.005600089
725.05,-0.00699612,-0.0060116,0.005037211,-0.002325553,-0.00196437,-0.00317068,-0.008276652,-0.003566389,-0.010230801,-0.002819559,-0.001064932,-0.038642903,0.003341538,-0.006787899,-0.004750328,-0.001687063,0.010101865,-0.003496996,-0.007182922,0.000931253,-0.002458501,-0.003298402,-0.008030642,-0.009342308,0.005866888,-0.001542202,-0.014685171,-0.008827431
725.612,-0.005122941,-0.004659098,0.00295728,-0.001770608,-0.002004544,-0.002074329,-0.007041139,-0.002008086,-0.013747249,-0.001161066,0.000308669,-0.038299417,0.005992008,-0.007149474,-0.003262562,-0.002951572,0.008628193,-0.003113342,-0.007958329,0.004873025,-0.003671087,-0.000672516,-0.005074764,-0.010019814,0.004111796,-0.001385916,-0.015345289,-0.007498963
726.175,-0.004661865,0.001005723,0.002954998,0.004557738,0.00166483,0.004117314,-0.00143031,0.001518719,-0.011854636,-0.000197248,0.004090202,-0.028178717,0.009729769,-0.007009121,-0.001754489,-0.001581793,0.007383188,-0.001201309,-0.003402669,0.012671966,-0.001701926,0.006412879,-0.000946051,-0.004463038,0.006071835,0.00123891,-0.014170469,-0.002270759
726.737,-0.006259248,-0.001124995,0.002499333,0.005768858,0.002266504,0.000974578,-0.001440101,0.001961616,-0.009726139,0.000809738,0.003339844,-0.025370045,0.007383733,-0.006084803,-0.00158844,-0.000311606,0.006279549,0.000210042,-0.002717393,0.011486119,-0.001609091,0.003361967,-0.002693312,-0.002008452,0.006325982,0.00436955,-0.015719789,8.7378E-05
727.299,-0.00323519,-0.003755147,0.002889752,0.003485299,0.003693008,-0.002864218,-0.003839348,0.005432901,-0.006354694,0.002479386,0.001140845,-0.031769787,0.007328791,-0.002360843,-0.002734485,0.00434719,0.005934597,0.00106791,-0.000939073,0.009600205,-0.004295105,-0.003002244,-0.003528417,-0.002363025,0.005873575,0.001865938,-0.014314555,0.000272043
727.861,-0.000137289,-0.002572105,0.005743102,0.004144794,0.006395685,0.002816331,-0.003775867,0.00935798,-0.003547322,0.001609033,0.001908899,-0.028600707,0.011488832,-0.00114708,-0.005304225,0.008719114,0.007151867,0.000330582,0.002226891,0.011172843,-0.004907131,-0.004196217,-0.001473844,-0.002070399,0.0079071,-0.000577891,-0.011492265,-0.000205647
728.423,-0.004794519,-0.004371122,0.006275371,0.003787319,0.005004641,0.007004781,-0.001154311,0.006641349,-0.007887871,-0.002408319,0.002953037,-0.02484177,0.01173986,-0.004099271,-0.006160341,0.007091428,0.005758564,-0.001643378,0.001476839,0.007102628,-0.005254303,-0.003711208,-0.003450717,-0.004009111,0.009098119,-0.002988804,-0.013275461,-0.003051418
728.985,-0.008186017,-0.00498451,0.003950641,0.000236281,0.003040924,0.006576656,0.00042274,0.001796649,-0.010412732,-0.004078471,-0.000516539,-0.028791542,0.007875142,-0.006032288,-0.005540162,0.003929074,0.0016301,-0.000817081,0.000324347,0.003293202,-0.005305518,-0.001743909,-0.005306472,-0.005644615,0.00630166,-0.004977129,-0.016121174,-0.004960387
729.547,-0.00684023,-0.002338239,0.004952021,-0.000205261,0.003414946,0.009745184,0.000326486,6.2452E-05,-0.008307089,-0.002018784,-0.00098789,-0.028011107,0.005546521,-0.004437811,-0.00517539,0.00350864,0.000435335,-0.000439766,0.00214319,0.005374969,-0.00407397,0.001235694,-0.00167993,-0.005401179,0.004868808,-0.002912948,-0.013442623,-0.00304957
730.109,-0.008094393,-0.00316005,0.004533955,0.001212033,0.000508992,0.012119699,-0.001324948,-0.000340748,-0.008855267,-0.003386767,-0.000494151,-0.028082209,0.004263077,-0.005977233,-0.006657727,0.000652284,0.002330033,-0.002566094,-0.001099268,0.006296982,-0.00534723,-0.000856499,-0.00264488,-0.005521584,0.005726723,-0.004502538,-0.009844007,-0.002986161
730.671,-0.009853151,-0.005910906,0.001993597,0.000859254,-7.3233E-05,0.005962963,-0.002786809,-0.000443304,-0.010426996,-0.006647391,-0.002700338,-0.030823367,0.004153724,-0.011386,-0.006660228,-0.004160811,0.000747989,-0.003191453,-0.006435194,0.006851011,-0.008563036,-0.004880097,-0.009569633,-0.008491331,0.006311783,-0.007221197,-0.009868509,-0.006936864
731.233,-0.009735887,-0.0066005,0.004339426,0.002094409,0.00238812,-0.000366839,-0.003385292,0.001993885,-0.01183393,-0.0036586,0.000363057,-0.035069005,0.004642048,-0.012248659,-0.003316585,-0.002276143,-0.004732868,-0.003459481,-0.003499832,0.006961366,-0.01151764,-0.003687802,-0.012338676,-0.009250109,0.005014314,-0.005695158,-0.012828102,-0.007841819
731.795,-0.008387542,-0.004396002,0.006823612,0.003072268,0.001346641,0.002874433,-0.003553394,0.004712985,-0.013019524,-0.001588363,0.00249754,-0.035090978,0.003918297,-0.008448312,-0.002725486,0.003815415,-0.004592318,-0.002305585,-0.002082849,0.005505608,-0.01014894,-0.000859504,-0.00840489,-0.005463281,0.004341745,-0.002419205,-0.012581196,-0.003197341
732.357,-0.005554254,0.000850223,0.006293658,0.004341073,0.003060977,0.008580585,-0.001766203,0.006190905,-0.008480964,-0.004241954,0.001873398,-0.022923522,0.003972589,-0.005067419,-0.002771054,0.003755907,0.003755594,0.000231188,-0.002830122,0.007551458,-0.003076598,0.00194417,-0.003228431,-0.001583627,0.006542899,0.001145492,-0.008196736,0.001883812
732.919,-0.003960721,0.002573183,0.005576905,0.005832549,0.008152778,0.007621651,-0.001721252,0.005321475,-0.002025004,-0.004100729,0.002901609,-0.019951479,0.005364668,-0.003391106,-0.001585315,-0.001932973,0.005743962,-0.001656969,-0.001555603,0.007804024,0.001129117,0.004039926,-0.000958802,-0.000740042,0.008594301,0.001951396,-0.00859544,0.002362881
733.481,-0.003589591,-0.000417834,0.008634593,0.008914074,0.009272553,0.006084473,-0.002508675,0.002910457,-0.000682643,-0.001233486,0.003562824,-0.024028808,0.009369517,-0.003704564,-0.001808772,-0.003079099,0.001610269,-0.002020349,-0.000500637,0.008024509,0.00103139,0.004152052,0.001107208,-0.00084339,0.011958916,0.001041053,-0.007217981,0.001088017
734.042,-0.003728555,-0.001213559,0.011811925,0.01245732,0.007096703,0.012503992,-2.5843E-05,0.00336376,0.000589344,0.004990195,0.003082338,-0.020578103,0.011783248,-0.002116678,-0.002976414,0.001701684,0.00387896,0.00057928,0.003454445,0.013404886,-0.000388716,0.004822526,0.002355328,0.002800951,0.014697716,0.001416939,-0.003146858,0.001172423
734.604,-0.004895726,0.002049123,0.008514843,0.009459907,0.005908715,0.019781733,0.003966731,0.004566964,0.001888091,0.00719868,0.003128169,-0.017897567,0.011238164,0.001341077,-0.002004456,0.005499331,0.006057141,-0.000364303,0.004799982,0.014931376,-0.002526223,0.00424893,0.002481327,0.002254634,0.013177342,0.001956607,-0.007373335,0.003294578
735.166,-0.006426569,0.000840987,0.004472471,0.003764784,0.002751457,0.015794281,0.003157102,0.002622366,-0.000354587,0.001557562,0.002249847,-0.021583138,0.010104048,-0.001023663,-0.001228183,0.006408214,0.003240402,-0.003184857,2.5182E-05,0.0086397,-0.004158391,0.000209121,0.000832761,-0.00288293,0.005749047,-0.00131415,-0.014500069,0.003186013
735.727,-0.007442187,-0.002600633,0.005464105,0.000570193,-0.001820431,0.005292666,0.001022941,0.002677595,-0.003694197,-0.000743704,-0.002949559,-0.031674565,0.007515705,-0.002978336,-0.003492362,0.004306883,0.00012573,-0.004093507,-0.004646205,0.004564991,-0.006506605,-0.002518231,-0.003494611,-0.003475006,0.000228399,-0.005244772,-0.012870547,-0.000559021
736.289,-0.005457182,-6.9103E-05,0.008270832,0.003446426,0.000851014,0.001008676,0.001370267,0.005002995,-0.010810228,-0.001509116,-0.004643865,-0.032640502,0.007610693,-0.001651597,0.000172014,0.002076357,0.005317051,1.6771E-05,-0.006638678,0.008545093,-0.007175123,-0.000874694,-0.004835665,-0.003888297,0.00424835,-0.001586519,-0.009713489,-0.00175235
736.85,-0.00164464,0.00087114,0.007936041,0.007071469,0.006578932,-0.001533083,-0.001099931,0.004670931,-0.012520595,-0.003646858,-0.002053633,-0.022286082,0.011981142,-0.002017833,0.002767507,0.002034357,0.011316774,0.000781988,-0.008414138,0.013099651,-0.006107597,-0.000300394,-0.005407923,-0.005977634,0.006859484,0.001877658,-0.013714694,-0.002338277
737.412,-0.003737562,-0.000726015,0.007896978,0.004584051,0.006348438,-0.007479932,-0.000462752,0.004587498,-0.007847615,-1.3456E-05,-0.002240182,-0.023811725,0.010937617,-0.002499419,-0.000244033,0.00020933,0.003145997,-0.00255722,-0.007819206,0.015621318,-0.004337185,0.001531237,-0.005966057,-0.006859109,0.006011766,-0.002222397,-0.013157843,-0.00045285
737.973,-0.005739501,-0.000878678,0.012057342,0.003873945,0.006047748,-0.003623974,0.005091222,0.005328561,-0.010269008,0.008551804,-0.00238396,-0.027320178,0.008183067,-0.002358177,0.002575271,0.002764086,-0.000124182,0.002327887,-0.001166187,0.013372453,0.000588677,0.007333523,-0.001991327,-0.003539588,0.008966023,-0.000206835,-0.008096645,0.006825857
738.534,-0.002467129,0.001715382,0.013384448,0.004443111,0.007480108,0.008251509,0.005549132,0.003918284,-0.013219565,0.009071777,0.000736758,-0.017675613,0.01340914,-0.001155116,0.004743558,0.008325831,0.010281744,0.00809032,0.003061178,0.008456754,0.004323762,0.007290135,-0.000479881,0.002277259,0.013667484,0.004996696,-0.009274872,0.008785117
739.096,-0.003326941,0.004521247,0.008523322,0.001227449,0.007044919,0.009983236,0.001441357,0.000300372,-0.016038075,0.00013003,-0.001291114,-0.013750119,0.016758257,-0.001772559,0.001987267,0.002736053,0.011604621,0.006191976,-0.003160877,0.008813339,0.001943604,0.002503312,-0.003278448,1.9994E-05,0.013256865,0.003135807,-0.01297287,0.00207342
